,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.006.0042,pcs,55,170,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.006.0043,pcs,100,175,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.006.0044,pcs,18,180,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.006.0045,pcs,105,180,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.006.0046,pcs,88,182,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.006.0047,pcs,56,165,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.006.0048,pcs,96,183.5,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.006.0049,pcs,3,6800,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.006.0050,pcs,3,2200,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.006.0051,pcs,2,2200,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.006.0052,pcs,4,87,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.006.0053,pcs,1,89,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.006.0054,pcs,2,1700,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.006.0055,pcs,5,5500,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.006.0056,pcs,2,5500,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.006.0057,pcs,3,21578.95,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.006.0058,pcs,1,57541.6,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.006.0059,pcs,10,701.675,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.007.0001,Set,63,875,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.007.0003,pcs,4000,3.5,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.007.0004,pcs,3688,3.5,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.007.0005,pcs,896,3.5,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.007.0006,pcs,76,3.5,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.007.0008,pcs,100,5,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.007.0010,pcs,100,5,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.007.0011,pcs,100,5,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.007.0012,pcs,200,7,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.007.0013,pcs,36,285,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.007.0014,pcs,46,285,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.007.0016,pcs,82,285,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.008.0001,m,785,105,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.008.0002,m,35,115,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.008.0007,m,168,135,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.009.0001,pcs,1,2660.5,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.010.0001,pcs,2,12023.25,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Miscellaneous : 0134.010.0002,pcs,3,820,NPR
,,,,,,,,,,,,KIRNE (N),Inv : MUX : 0074.001.0001,pcs,1,6350,NPR
,,,,,,,,,,,,KIRNE (N),Inv : MUX : 0074.001.0002,pcs,1,6200,NPR
,,,,,,,,,,,,KIRNE (N),Inv : MUX : 0074.001.0003,pcs,1,6500,NPR
,,,,,,,,,,,,KIRNE (N),Inv : MUX : 0074.001.0004,pcs,1,6200,NPR
,,,,,,,,,,,,KIRNE (N),Inv : MUX : 0074.001.0005,pcs,1,6200,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0002,pcs,5,875,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0005,pcs,2,52954.575,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0007,pcs,3,288092.2,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0008,pcs,52,2409.25923,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0009,pcs,17,8158.3,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0010,pcs,10,8158.3,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0011,pcs,22,2871.45455,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0012,pcs,47,2.00745,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0013,pcs,72,88.02222,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0014,pcs,63,109.21825,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0015,pcs,32,42.36719,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0016,pcs,33,26.47879,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0017,pcs,46,22.65435,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0018,pcs,16,5982.3,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0019,pcs,10,2610.35,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0020,pcs,25,3477.112,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0021,pcs,17,557,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0022,pcs,56,20.06607,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0025,pcs,20,211.2675,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0026,pcs,73,4.31986,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0027,m,11.43,9.29571,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0028,pcs,5,77764.8,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0030,m,1.05,95,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0031,pcs,97,185,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0032,pcs,67,185,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0033,pcs,3,950,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0034,pcs,3,33839.35,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0035,pcs,4,960.2875,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0036,pcs,5,16509.89,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0037,pcs,2,5162.9,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0038,pcs,1,4500.75,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0039,pcs,2,7599,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0040,pcs,3,10599.5,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0041,pcs,2,6526.3,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0043,pcs,1,16349.75,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0045,pcs,3,288.15,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0046,pcs,4,1440.5375,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0048,pcs,4,288.15,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0049,pcs,1,288.15,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0050,pcs,3,576.3,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0051,pcs,13,201.64615,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0052,pcs,5,1350,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0053,pcs,16,201.6625,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0054,pcs,205,1100,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0056,pcs,1,34089.25,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0057,pcs,23,350,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0058,pcs,7,168.78571,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0060,pcs,6,1145.8,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.002.0001,pcs,1,1921,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.002.0002,pcs,1,118552.05,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.002.0003,pcs,1,55204.95,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pelton Turbine : 0020.002.0004,L,9,2868.84444,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe : Hose : 1002.007.0002,m,319.9,56.50547,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe : Hose : 1002.007.0003,m,72,54.96667,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Bend : 1001.001.0002,pcs,6,35.275,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Bend : 1001.001.0003,pcs,5,58.65,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Bend : 1001.001.0004,pcs,17,78.15,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Bend : 1001.001.0007,pcs,7,449.52857,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Bend : 1001.001.0008,pcs,15,38.87333,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Bend : 1001.001.0010,pcs,4,49.9375,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Coupling : 1001.011.0001,pcs,5,1309.34,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Coupling : 1001.011.0002,pcs,6,1198.075,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Coupling : 1001.011.0003,pcs,4,1310.0625,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Coupling : 1001.011.0004,pcs,9,1198.21667,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Coupling : 1001.011.0005,pcs,4,1309.425,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Coupling : 1001.011.0006,pcs,7,1209.18571,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Coupling : 1001.011.0007,pcs,4,1304.5375,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Coupling : 1001.011.0008,pcs,4,1215.5,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Coupling : 1001.011.0009,pcs,1,1215.5,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Coupling : 1001.011.0010,pcs,4,1215.5,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Coupling : 1001.011.0012,pcs,5,1204.11,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Coupling : 1001.011.0013,pcs,4,1204.025,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Coupling : 1001.011.0014,pcs,3,1215.5,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Elbow : 1001.002.0001,pcs,19,29,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Elbow : 1001.002.0002,pcs,79,28.71709,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Elbow : 1001.002.0003,pcs,14,60.22857,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Elbow : 1001.002.0004,pcs,12,187,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Elbow : 1001.002.0006,pcs,10,431.9,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Elbow : 1001.002.0007,pcs,3,381.08333,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Elbow : 1001.002.0008,pcs,2,588.625,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Elbow : 1001.002.0009,pcs,1,25.5,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Elbow : 1001.002.0010,pcs,20,51.765,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Flange : 1001.003.0001,pcs,12,152.71667,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Flange : 1001.003.0003,pcs,1,725.05,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Flange : 1001.003.0004,pcs,2,671.925,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Hose Tail : 1001.010.0011,pcs,2,274.55,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Hose Tail : 1001.010.0012,pcs,2,274.55,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Hose Tail : 1001.010.0013,pcs,4,303.025,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple : 1001.004.0001,pcs,3,13.58667,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple : 1001.004.0002,pcs,18,28.67,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple : 1001.004.0003,pcs,16,40.09563,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple : 1001.004.0004,pcs,14,21.25,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple : 1001.004.0005,pcs,6,21.95833,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple : 1001.004.0006,pcs,4,40.8,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple : 1001.004.0007,pcs,30,21.95833,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple : 1001.004.0009,pcs,10,181.475,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple : 1001.004.0010,pcs,86,68.70174,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple : 1001.004.0011,pcs,1,95.2,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple : 1001.004.0012,pcs,25,109.922,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple : 1001.004.0013,pcs,3,150.16667,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple : 1001.004.0014,pcs,8,155.7625,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple : 1001.004.0017,pcs,18,61.2,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple : 1001.004.0018,pcs,5,96.9,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple : 1001.004.0019,pcs,1,291.55,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple : 1001.004.0020,pcs,6,943.5,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple BSP : 1001.010.0001,pcs,4,274.55,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple BSP : 1001.010.0002,pcs,5,327.59,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple BSP : 1001.010.0003,pcs,4,730.7875,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple BSP : 1001.010.0004,pcs,4,144.7125,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple BSP : 1001.010.0005,pcs,6,133.73333,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple BSP : 1001.010.0006,pcs,3,201.45,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple BSP : 1001.010.0007,pcs,3,133.73333,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple BSP : 1001.010.0008,pcs,2,201.45,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple BSP : 1001.010.0009,pcs,4,264.9875,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Nipple BSP : 1001.010.0010,pcs,3,730.71667,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Plug/End Cap : 1001.005.0002,pcs,18,10,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Plug/End Cap : 1001.005.0003,pcs,1,11.05,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Plug/End Cap : 1001.005.0005,pcs,4,41.225,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Plug/End Cap : 1001.005.0006,pcs,5,163.71,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Plug/End Cap : 1001.005.0007,pcs,8,16.68125,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Plug/End Cap : 1001.005.0008,pcs,8,27.73125,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Reducer : 1001.006.0003,pcs,4,37.825,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Reducer : 1001.006.0004,pcs,48,79.15625,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Reducer : 1001.006.0005,pcs,15,117.24333,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Reducer : 1001.006.0006,pcs,24,91.5875,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Reducer : 1001.006.0007,pcs,28,134.36071,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Reducer : 1001.006.0008,pcs,26,134.36538,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Reducer : 1001.006.0009,pcs,47,117.24574,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Reducer : 1001.006.0010,pcs,5,113.22,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Reducer : 1001.006.0011,pcs,15,329.29,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Reducer : 1001.006.0012,pcs,2,658.75,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Reducer : 1001.006.0013,pcs,5,225.93,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Socket : 1001.008.0001,pcs,9,28.04222,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Socket : 1001.008.0002,pcs,20,69.3,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Socket : 1001.008.0003,pcs,10,94.5,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Socket : 1001.008.0005,pcs,34,100.725,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Socket : 1001.008.0007,pcs,2,329.8,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Socket : 1001.008.0009,pcs,8,185.0875,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Tee Socket : 1001.007.0001,pcs,8,50.17125,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Tee Socket : 1001.007.0002,pcs,27,48.54444,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Tee Socket : 1001.007.0003,pcs,1,58.65,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Tee Socket : 1001.007.0007,pcs,8,547.1875,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Tee Socket : 1001.007.0008,pcs,64,66.48594,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Tee Socket : 1001.007.0009,pcs,23,74.28261,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Tee Socket : 1001.007.0010,pcs,97,74.27423,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Tee Socket : 1001.007.0018,pcs,39,257.9641,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Tee Socket : 1001.007.0019,pcs,11,257.93636,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Tee Socket : 1001.007.0020,pcs,58,257.975,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Tee Socket : 1001.007.0026,pcs,11,599.01818,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Union : 1001.009.0001,pcs,17,106.36588,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Union : 1001.009.0002,pcs,8,153,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Union : 1001.009.0003,pcs,7,190,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Union : 1001.009.0005,pcs,18,294.05278,NPR
,,,,,,,,,,,,KIRNE (N),Inv : Pipe Fitting : Union : 1001.009.0006,pcs,10,873.545,NPR
,,,,,,,,,,,,KIRNE (N),Inv : PLCC : 0070.001.0001,pcs,1,7200,NPR
,,,,,,,,,,,,KIRNE (N),Inv : PLCC : 0070.001.0002,pcs,1,85,NPR
,,,,,,,,,,,,KIRNE (N),Inv : PLCC : 0070.001.0004,pcs,1,6618.95,NPR
