198717,9/21/2023,PO/N-0009487,E5504028 (N) Jitendra Pradhan,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Swastik Auto Servicing Station,608410261,Net 15,,Jitendra Pradhan,Khimti JVC,Approved,"timing belt,break pad,tensioner bearing etc repacing of hilux 8392",E5504033 (N) Krishna Pradhan,9/26/2023,"Quotation,24-5-2080",,,,E5504028 (N) Jitendra Pradhan,E5504026 (N) Om P Pokharel,No,No,1,"Nirmal Paudel 
Swatik Auto Servicing Station 
Gusingal, Kupondole, Lalitpur 
Nepal 
Phone no: +977 9860084025, 9851310570, 9851098762","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,V00015 (N) Vehicle (Ba 6 Cha 8392) Toyota Hi-Lux,52429.NPR Swastik Auto Servicing Station,8,,70200 RepMaintMeansTransport,Rotatory disc turn,,,0%,nonInv/Undef : Transport : 70200.[Unit],1500,pce,Piece,2,13,"$3,000.00 ",,,,No,No,,No,," 3,000.00 "," 3,000.00 ",-390.00," 94,355.00 "
198717,9/21/2023,PO/N-0009487,E5504028 (N) Jitendra Pradhan,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Swastik Auto Servicing Station,608410261,Net 15,,Jitendra Pradhan,Khimti JVC,Approved,"timing belt,break pad,tensioner bearing etc repacing of hilux 8392",E5504033 (N) Krishna Pradhan,9/26/2023,"Quotation,24-5-2080",,,,E5504028 (N) Jitendra Pradhan,E5504026 (N) Om P Pokharel,No,No,1,"Nirmal Paudel 
Swatik Auto Servicing Station 
Gusingal, Kupondole, Lalitpur 
Nepal 
Phone no: +977 9860084025, 9851310570, 9851098762","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,V00015 (N) Vehicle (Ba 6 Cha 8392) Toyota Hi-Lux,52429.NPR Swastik Auto Servicing Station,9,,70200 RepMaintMeansTransport,Self starter and carbon brush servicing,,,0%,nonInv/Undef : Transport : 70200.[Unit],3500,unit,Unit,1,13,"$3,500.00 ",,,,No,No,,No,," 3,500.00 "," 3,500.00 ",-455.00," 94,355.00 "
198717,9/21/2023,PO/N-0009487,E5504028 (N) Jitendra Pradhan,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Swastik Auto Servicing Station,608410261,Net 15,,Jitendra Pradhan,Khimti JVC,Approved,"timing belt,break pad,tensioner bearing etc repacing of hilux 8392",E5504033 (N) Krishna Pradhan,9/26/2023,"Quotation,24-5-2080",,,,E5504028 (N) Jitendra Pradhan,E5504026 (N) Om P Pokharel,No,No,1,"Nirmal Paudel 
Swatik Auto Servicing Station 
Gusingal, Kupondole, Lalitpur 
Nepal 
Phone no: +977 9860084025, 9851310570, 9851098762","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,V00015 (N) Vehicle (Ba 6 Cha 8392) Toyota Hi-Lux,52429.NPR Swastik Auto Servicing Station,10,,70200 RepMaintMeansTransport,Bushes fitting by hydraulic,,,0%,nonInv/Undef : Transport : 70200.[Unit],1500,unit,Unit,1,13,"$1,500.00 ",,,,No,No,,No,," 1,500.00 "," 1,500.00 ",-195.00," 94,355.00 "
198717,9/21/2023,PO/N-0009487,E5504028 (N) Jitendra Pradhan,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Swastik Auto Servicing Station,608410261,Net 15,,Jitendra Pradhan,Khimti JVC,Approved,"timing belt,break pad,tensioner bearing etc repacing of hilux 8392",E5504033 (N) Krishna Pradhan,9/26/2023,"Quotation,24-5-2080",,,,E5504028 (N) Jitendra Pradhan,E5504026 (N) Om P Pokharel,No,No,1,"Nirmal Paudel 
Swatik Auto Servicing Station 
Gusingal, Kupondole, Lalitpur 
Nepal 
Phone no: +977 9860084025, 9851310570, 9851098762","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,V00015 (N) Vehicle (Ba 6 Cha 8392) Toyota Hi-Lux,52429.NPR Swastik Auto Servicing Station,11,,70200 RepMaintMeansTransport,Wheel alignment,,,0%,nonInv/Undef : Transport : 70200.[Unit],1500,unit,Unit,1,13,"$1,500.00 ",,,,No,No,,No,," 1,500.00 "," 1,500.00 ",-195.00," 94,355.00 "
198717,9/21/2023,PO/N-0009487,E5504028 (N) Jitendra Pradhan,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Swastik Auto Servicing Station,608410261,Net 15,,Jitendra Pradhan,Khimti JVC,Approved,"timing belt,break pad,tensioner bearing etc repacing of hilux 8392",E5504033 (N) Krishna Pradhan,9/26/2023,"Quotation,24-5-2080",,,,E5504028 (N) Jitendra Pradhan,E5504026 (N) Om P Pokharel,No,No,1,"Nirmal Paudel 
Swatik Auto Servicing Station 
Gusingal, Kupondole, Lalitpur 
Nepal 
Phone no: +977 9860084025, 9851310570, 9851098762","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,V00015 (N) Vehicle (Ba 6 Cha 8392) Toyota Hi-Lux,52429.NPR Swastik Auto Servicing Station,12,,70200 RepMaintMeansTransport,Opening and fitting overall labour charge,,,13%,nonInv/Undef : Transport : 70200.[Unit],5500,unit,Unit,1,13,"$5,500.00 ",,,,No,No,,No,," 5,500.00 "," 5,500.00 ",-715.00," 94,355.00 "
198723,9/21/2023,PO/N-0009488,E5504028 (N) Jitendra Pradhan,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),MS Trading International,104113042,Due on receipt,,Jitendra Pradhan,Khimti JVC,Approved,Bearing for HVAC pump,E5504033 (N) Krishna Pradhan,10/26/2023,"Quotation,21-9-2023",,,,E5504028 (N) Jitendra Pradhan,E5504026 (N) Om P Pokharel,No,No,1,"Rohit Naulakha 
MS Trading International 
Teku Road, Ganeshman Shingh Path 
Kathmandu   
Nepal 
Phone: +977 1 5322523/9851085655/9803984460","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,,52486.NPR MS Trading International,1,,66100 RepMaintMachinery," SKF Bearing , 3308 ANR",,,13%,nonInv/Undef : Repairs : 66100.[Unit],11116.2,pce,Piece,2,13,"$22,232.40 ",,,,No,No,,No,," 22,232.40 "," 22,232.40 ",-2890.21," 30,150.66 "
198723,9/21/2023,PO/N-0009488,E5504028 (N) Jitendra Pradhan,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),MS Trading International,104113042,Due on receipt,,Jitendra Pradhan,Khimti JVC,Approved,Bearing for HVAC pump,E5504033 (N) Krishna Pradhan,10/26/2023,"Quotation,21-9-2023",,,,E5504028 (N) Jitendra Pradhan,E5504026 (N) Om P Pokharel,No,No,1,"Rohit Naulakha 
MS Trading International 
Teku Road, Ganeshman Shingh Path 
Kathmandu   
Nepal 
Phone: +977 1 5322523/9851085655/9803984460","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,,52486.NPR MS Trading International,2,,66100 RepMaintMachinery," SKF Bearing , 3308 ANR",,,,nonInv/Undef : Repairs : 66100.[Unit],2224.8,pce,Piece,2,13,"$4,449.60 ",,,,No,No,,No,,4449.6," 4,449.60 ",-578.45," 30,150.66 "
198746,9/22/2023,PO/N-0009489,E5504033 (N) Krishna Pradhan,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),President Travel & Tours Pvt. Ltd,30009949950,Net 15,,Seema Tamang,Khimti JVC,Approved,KTM-DEL-BDQ-KTM,E5504033 Krishna Pradhan,10/20/2023,As attached Invoices,4/16/2023,,,E5504033 (N) Krishna Pradhan,E5504017 (N) Ishwar M Deshar,No,No,1,"President Travel & Tours Pvt. Ltd
Durbar Marg
Kathmandu Bagmati 1307
Nepal","Himal Power Limited 
Bijaya Niwas, Jhamsikhel, 
Lalitpur, 
Bagmati  
Nepal",Yes,E7010166 (N) Umesh Sharma,,50210.NPR President Travel & Tours Pvt. Ltd,1,Travel: Air,71500 AirTravel,Air travel for sector KTM-DEL-BDQ-DEL-KTM 29 Sept 023 (Ishwar Deshar and Rajiv Ramdam). Document attached.,,,,,,,,,0,"$102,000.00 ",,,,No,No,,No,,102000," 102,000.00 ",-0.00," 102,000.00 "
198759,9/23/2023,PO/N-0009490,E5504035 (N) Chaman S B.K.,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Saleways Departmental Store Pvt. Ltd.,301623214,Due on receipt,,Chaman S B.K.,Khimti JVC,Approved,Cookies  for Office use,E5504033 Krishna Pradhan,9/23/2023,Bill,,,,E5504035 (N) Chaman S B.K.,E5504026 (N) Om P Pokharel,No,No,1,"Mr. Bhuwan Adhikari 
Saleways Departmental Store Pvt. Ltd 
Pulchowk, Lalitpur,  
Nepal 
Phone: +977 1 5547476 / 9851069187","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,,50206.NRP Saleways Departmental Store Pvt. Ltd.,1,,68500 PantrySupplies,Cookies and etc as per attached bill # TI1760,,,,nonInv/Undef : Office : 68500.[Unit],17221.18,unit,Unit,1,13,"$17,221.18 ",,,,No,No,4/4/2023,No,,17221.18," 17,221.18 ",-2238.75," 19,459.93 "
198760,9/23/2023,PO/N-0009491,E5504035 (N) Chaman S B.K.,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),Jirel Store,600214221,Due on receipt,,Chaman S B.K.,Khimti JVC,Approved,various items for Biswakarma puja 2023,E5504035 (N) Chaman S B.K.,9/23/2023,bills,,,,E5504035 (N) Chaman S B.K.,E5504026 (N) Om P Pokharel,No,No,1,"Jirel Store 
Tamakoshi Village Municipality, Word no: 5 Kirne, Dolakha Janakpur , Nepal 
Phone: +977 9861023854","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,,50995.NPR Jirel Store,1,,59800 SocialEvent,Various item procurement for Bishwakarma puja 2023,,,,nonInv/Undef : Emplyee Cost : 59800.[Event],20610,event,Event,1,0,"$20,610.00 ",,,,No,No,9/23/2023,No,,20610," 20,610.00 ",-0.00," 20,610.00 "
198761,9/23/2023,PO/N-0009492,E5504035 (N) Chaman S B.K.,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),HPL Guest House/Staff Mess,,Due on receipt,,Chaman S B.K.,Khimti JVC,Approved,Teej Dar expenses 2023,E5504035 (N) Chaman S B.K.,9/23/2023,bills,,,,E5504035 (N) Chaman S B.K.,E5504026 (N) Om P Pokharel,No,No,1,"Sarita Phuyal / Jitendra Pradhan 
HPL Guest House/Staff Mess 
Himal Power Limited 
Khimti I Hydropower Plant, Kirne, Dolokha 
Nepal 
Phone: +977 9844257633 / 9851237238","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,,52456.NPR HPL Guest House/Staff Mess,1,,59800 SocialEvent,Teed Dar for ladies as per bill #3032,,,,nonInv/Undef : Emplyee Cost : 59800.[Event],7225,event,Event,1,0,"$7,225.00 ",,,,No,No,9/23/2023,No,,7225," 7,225.00 ",-0.00," 9,035.00 "
198761,9/23/2023,PO/N-0009492,E5504035 (N) Chaman S B.K.,Himal Power Ltd (NPR),Nepalese Rupee,KIRNE (N),HPL Guest House/Staff Mess,,Due on receipt,,Chaman S B.K.,Khimti JVC,Approved,Teej Dar expenses 2023,E5504035 (N) Chaman S B.K.,9/23/2023,bills,,,,E5504035 (N) Chaman S B.K.,E5504026 (N) Om P Pokharel,No,No,1,"Sarita Phuyal / Jitendra Pradhan 
HPL Guest House/Staff Mess 
Himal Power Limited 
Khimti I Hydropower Plant, Kirne, Dolokha 
Nepal 
Phone: +977 9844257633 / 9851237238","Himal Power Limited 
Khimti I Hydropower Plant 
Shahare-4, Kirne Besi, 
Dolakha, Janakpur  
Nepal",Yes,E7010166 (N) Umesh Sharma,,52456.NPR HPL Guest House/Staff Mess,2,,59800 SocialEvent,Teed Dar for ladies as per bill #3033,,,,nonInv/Undef : Emplyee Cost : 59800.[Event],1810,event,Event,1,0,"$1,810.00 ",,,,No,No,9/23/2023,No,,1810," 1,810.00 ",-0.00," 9,035.00 "
198772,9/26/2023,PO/N-0009493,E5504033 (N) Krishna Pradhan,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Trishakti Fuel Center,303428457,Due on receipt,,Sunita Gurung,Khimti JVC,Approved,"Fuel for HPL Vehicles, Bhadra 2080",E5504033 (N) Krishna Pradhan,10/20/2023,As per attached,,,,E5504033 (N) Krishna Pradhan,E5504017 (N) Ishwar M Deshar,No,No,1,"Krishna Mani Dhungana 
Trishakti Fuel Center 
Sanepa-2 
Lalitpur   
Nepal 
Phone:+977 9851013449/9851001570","Himal Power Limited 
Bijaya Niwas, Jhamsikhel, 
Lalitpur, 
Bagmati  
Nepal",Yes,E7010166 (N) Umesh Sharma,V00017 (N) Vehicle (Ba 7 Cha 6265) Mitsubishi L200,52188.NPR Trishakti Fuel Center,1,,70001 DieselMeansTransport,Diesel -3477 (6265) Bhadra 080 (46 ltrs),,,,,,,,,0,"$7,682.00 ",,,,No,No,,No,,7682," 7,682.00 ",-0.00," 130,723.56 "
198772,9/26/2023,PO/N-0009493,E5504033 (N) Krishna Pradhan,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Trishakti Fuel Center,303428457,Due on receipt,,Sunita Gurung,Khimti JVC,Approved,"Fuel for HPL Vehicles, Bhadra 2080",E5504033 (N) Krishna Pradhan,10/20/2023,As per attached,,,,E5504033 (N) Krishna Pradhan,E5504017 (N) Ishwar M Deshar,No,No,1,"Krishna Mani Dhungana 
Trishakti Fuel Center 
Sanepa-2 
Lalitpur   
Nepal 
Phone:+977 9851013449/9851001570","Himal Power Limited 
Bijaya Niwas, Jhamsikhel, 
Lalitpur, 
Bagmati  
Nepal",Yes,E7010166 (N) Umesh Sharma,V00013 (N) Vehicle (Ba 6 Cha 3524) Toyota Prado,52188.NPR Trishakti Fuel Center,2,,70001 DieselMeansTransport,Diesel -3478 (3524) Bhadra 080 (76 ltrs),,,,,,,,,0,"$12,800.00 ",,,,No,No,,No,,12800," 12,800.00 ",-0.00," 130,723.56 "
198772,9/26/2023,PO/N-0009493,E5504033 (N) Krishna Pradhan,Himal Power Ltd (NPR),Nepalese Rupee,KATHMANDU (N),Trishakti Fuel Center,303428457,Due on receipt,,Sunita Gurung,Khimti JVC,Approved,"Fuel for HPL Vehicles, Bhadra 2080",E5504033 (N) Krishna Pradhan,10/20/2023,As per attached,,,,E5504033 (N) Krishna Pradhan,E5504017 (N) Ishwar M Deshar,No,No,1,"Krishna Mani Dhungana 
Trishakti Fuel Center 
Sanepa-2 
Lalitpur   
Nepal 
Phone:+977 9851013449/9851001570","Himal Power Limited 
Bijaya Niwas, Jhamsikhel, 
Lalitpur, 
Bagmati  
Nepal",Yes,E7010166 (N) Umesh Sharma,V00011 (N) Vehicle (Ba 5 Cha 4498) Toyota Rav-4,52188.NPR Trishakti Fuel Center,3,,70000 PetrolMeansTransport,"Petrol-V3479 (4498) Bhadra 080 (72.3 ltrs),",,,,,,,,,0,"$13,060.16 ",,,,No,No,,No,,13060.16," 13,060.16 ",-0.00," 130,723.56 "
