89857,7/6/2015,IA/N-0001140,14100 SparePart,66900 OtherRepMaintCost,Cost of Sales Adjustment,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0072,,,
89857,7/6/2015,IA/N-0001140,49000 OtherCostGoodSold,66900 OtherRepMaintCost,Cost of Sales Adjustment,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0073,,,
89857,7/6/2015,IA/N-0001140,14100 SparePart,66900 OtherRepMaintCost,Cost of Sales Adjustment,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0073,,,
89858,7/6/2015,IA/N-0001141,14100 SparePart,66900 OtherRepMaintCost,,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Cooling Water : 0093.001.0037,Piece,1,149160
89858,7/6/2015,IA/N-0001141,14100 SparePart,66900 OtherRepMaintCost,,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Cooling Water : 0093.001.0038,Piece,1,211310
89859,7/6/2015,IA/N-0001142,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Bathroom : Fixture : 1010.002.0006,Piece,50,78
89859,7/6/2015,IA/N-0001142,49000 OtherCostGoodSold,66900 OtherRepMaintCost,Cost of Sales Adjustment,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Bathroom : Fixture : 1010.002.0006,,,
89859,7/6/2015,IA/N-0001142,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,Cost of Sales Adjustment,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Bathroom : Fixture : 1010.002.0006,,,
89860,7/6/2015,IA/N-0001143,14100 SparePart,12100 FixedAssetUnderConstruction,,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0069,Piece,10,38577.08
89860,7/6/2015,IA/N-0001143,14100 SparePart,12100 FixedAssetUnderConstruction,,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0070,Piece,10,9001.32
89861,7/6/2015,IA/N-0001144,14100 SparePart,63900 OtherPremisesExpense,,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0071,Piece,50,197.75
89861,7/6/2015,IA/N-0001144,49000 OtherCostGoodSold,63900 OtherPremisesExpense,Cost of Sales Adjustment,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0071,,,
89861,7/6/2015,IA/N-0001144,14100 SparePart,63900 OtherPremisesExpense,Cost of Sales Adjustment,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0071,,,
89863,7/6/2015,IA/N-0001145,14100 SparePart,66900 OtherRepMaintCost,,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0019,Piece,20,760.35
89863,7/6/2015,IA/N-0001145,14100 SparePart,66900 OtherRepMaintCost,Inventory Adjustment,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0010,Piece,25,4563.75
89863,7/6/2015,IA/N-0001145,14100 SparePart,66900 OtherRepMaintCost,,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0009,Piece,25,4197.91
89863,7/6/2015,IA/N-0001145,14100 SparePart,66900 OtherRepMaintCost,,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0018,Piece,25,5656.84
89863,7/6/2015,IA/N-0001145,49000 OtherCostGoodSold,66900 OtherRepMaintCost,Cost of Sales Adjustment,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0010,,,
89863,7/6/2015,IA/N-0001145,14100 SparePart,66900 OtherRepMaintCost,Cost of Sales Adjustment,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0010,,,
89863,7/6/2015,IA/N-0001145,49000 OtherCostGoodSold,66900 OtherRepMaintCost,Cost of Sales Adjustment,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0019,,,
89863,7/6/2015,IA/N-0001145,14100 SparePart,66900 OtherRepMaintCost,Cost of Sales Adjustment,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0019,,,
89864,7/6/2015,IA/N-0001146,14100 SparePart,12100 FixedAssetUnderConstruction,Inventory Adjustment # PO#715,Inventory Adjustment # PO#715,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0074,Piece,1,1357125.44
89864,7/6/2015,IA/N-0001146,14100 SparePart,12100 FixedAssetUnderConstruction,Inventory Adjustment # PO#715,Inventory Adjustment # PO#715,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0075,Piece,1,1396462.41
89864,7/6/2015,IA/N-0001146,14100 SparePart,12100 FixedAssetUnderConstruction,Inventory Adjustment # PO#715,Inventory Adjustment # PO#715,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0067,Piece,1,2606074.21
89864,7/6/2015,IA/N-0001146,14100 SparePart,12100 FixedAssetUnderConstruction,Inventory Adjustment # PO#715,Inventory Adjustment # PO#715,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0068,Piece,1,2606074.21
